
 begin log for calibration v12021-02-09
2.04	1.86
1.97	1.85
1.99	1.85
2.00	1.85
1.92	1.84
1.97	1.83
1.91	1.81
1.96	1.81
1.85	1.80
1.79	1.80
1.78	1.80
1.74	1.78
1.12	1.73
0.50	1.68
0.47	1.68
0.55	1.69
0.63	1.69
0.69	1.70
0.54	1.69
0.64	1.69
0.65	1.69
1.97	1.80
2.27	1.83
2.04	1.81
2.11	1.81
2.06	1.80
1.93	1.80
1.96	1.80
2.06	1.80
2.03	1.80
2.06	1.81
2.06	1.80
2.19	1.83
2.11	1.81
1.98	1.80
2.00	1.80
2.11	1.81
2.12	1.81
2.00	1.80
2.05	1.80
2.06	1.81
2.07	1.80
1.89	1.79
1.18	1.72
0.75	1.69
0.80	1.70
0.89	1.70
1.02	1.72
0.76	1.69
0.66	1.69
0.78	1.70
0.90	1.71
2.32	1.83
2.32	1.83
2.23	1.83
2.13	1.82
2.14	1.81
1.99	1.79
2.01	1.80
1.97	1.80
1.93	1.79
1.83	1.79
1.83	1.79
1.83	1.78
1.75	1.78
1.75	1.78
1.75	1.78
1.85	1.78
1.81	1.78
1.78	1.76
1.64	1.76
0.95	1.70
0.47	1.67
0.48	1.67
0.49	1.67
0.68	1.69
0.54	1.67
0.56	1.67
0.50	1.68
0.69	1.69
2.11	1.82
2.24	1.81
2.12	1.81
2.02	1.81
2.09	1.81
2.05	1.80
1.96	1.79
1.96	1.80
2.01	1.79
1.95	1.80
1.84	1.78
1.92	1.78
1.93	1.78
1.90	1.79
1.85	1.78
1.43	1.74
0.63	1.67
0.32	1.65
0.25	1.65
0.39	1.66
0.50	1.67
0.63	1.68
0.55	1.67
0.82	1.70
0.78	1.70
0.97	1.70
2.04	1.80
2.52	1.85
2.28	1.83
2.14	1.81
2.06	1.80
1.91	1.79
1.95	1.80
1.94	1.78
1.95	1.78
1.79	1.78
1.72	1.78
1.89	1.78
1.81	1.77
1.70	1.76
1.73	1.78
1.81	1.78
1.61	1.75
1.00	1.70
0.39	1.67
0.24	1.65
0.24	1.65
0.24	1.65
0.30	1.66
0.44	1.65
0.45	1.67
0.50	1.67
0.61	1.68
0.70	1.69
1.07	1.71
2.38	1.84
2.41	1.85
2.37	1.83
2.24	1.83
2.14	1.82
2.19	1.83
2.26	1.83
2.19	1.81
2.14	1.80
2.09	1.81
2.16	1.81
2.07	1.80
1.96	1.79
1.94	1.79
1.96	1.80
1.98	1.79
1.85	1.78
1.86	1.79
1.92	1.79
1.83	1.77
1.62	1.75
0.87	1.70
0.50	1.67
0.66	1.68
0.81	1.70
0.84	1.70
1.00	1.71
1.03	1.70
1.04	1.71
1.00	1.71
1.11	1.72
1.30	1.73
1.45	1.73
1.30	1.73
1.41	1.74
1.47	1.73
2.68	1.88
3.00	1.90
2.82	1.89
2.68	1.88
2.63	1.85
2.48	1.85
2.40	1.85
2.50	1.85
2.54	1.85
1.92	1.78
1.28	1.73
1.29	1.73
1.43	1.74
1.52	1.73
2.59	1.88
2.94	1.90
2.89	1.89
2.70	1.88
2.78	1.88
2.09	1.80
1.56	1.75
1.39	1.73
1.40	1.74
1.40	1.74
1.54	1.75
1.81	1.78
2.81	1.89
2.66	1.88
2.68	1.88
2.63	1.87
1.78	1.78
1.57	1.75
1.64	1.75
1.41	1.73
1.29	1.73
1.41	1.73
1.88	1.78
2.99	1.90
2.79	1.88
2.68	1.88
2.68	1.88
2.73	1.88
2.63	1.87
2.60	1.87
2.57	1.86
2.55	1.86
2.51	1.85
2.28	1.83
2.37	1.84
2.31	1.83
2.32	1.83
2.27	1.83
2.29	1.83
2.26	1.83
2.14	1.81
1.80	1.78
1.10	1.71
0.82	1.70
0.82	1.70
0.81	1.70
0.98	1.70
1.02	1.70
1.03	1.70
1.19	1.72
2.66	1.88
3.05	1.90
2.77	1.88
2.68	1.88
2.63	1.87
2.50	1.84
2.26	1.83
2.31	1.83
2.23	1.83
2.19	1.81
2.09	1.81
2.11	1.81
2.08	1.81
2.06	1.80
1.97	1.80
2.02	1.81
2.04	1.80
2.07	1.79
1.93	1.79
1.96	1.79
2.00	1.80
2.00	1.79
1.93	1.80
2.04	1.80
2.14	1.81
2.09	1.80
2.06	1.80
2.07	1.81
2.08	1.80
2.04	1.80
2.01	1.80
1.96	1.80
1.98	1.80
1.96	1.79
1.93	1.78
1.99	1.80
2.07	1.80
2.05	1.80
2.07	1.81
2.09	1.81
2.21	1.82
2.26	1.82
2.24	1.81
2.26	1.83
2.27	1.82
2.24	1.83
2.26	1.81
2.04	1.80
2.14	1.81
2.19	1.82
2.07	1.79
2.01	1.80
2.14	1.80
2.07	1.80
1.99	1.80
1.97	1.80
2.04	1.80
2.05	1.80
1.96	1.79
1.91	1.79
1.98	1.80
1.93	1.79
1.89	1.78
1.87	1.78
1.96	1.80
2.02	1.80
1.93	1.78
1.82	1.78
1.83	1.78
1.89	1.78
1.91	1.78
1.78	1.78
1.73	1.78
1.81	1.78
1.77	1.78
1.73	1.76
1.72	1.78
1.73	1.78
1.75	1.78
1.73	1.75
1.70	1.76
1.75	1.78
1.75	1.77
1.73	1.75
1.62	1.76
1.69	1.77
